NodeCount;PathLength;SimCnt;CompileTime;KeyGenerationTime;EncryptionTime;ExecutionTime;DecryptionTime;ReferenceExecutionTime;Mse
56;3;0.23647400030313293;37.322.371.000.300.300;2.319.757.000.077.510;36.582.880.002.242.700;12.535.752.000.076.100;24.434.839.997.411.400;8,69E+05;
56;4;0.5017439998482587;4.050.728.599.941.060;2.304.344.999.993.190;3.754.174.999.812.670;12.579.694.000.123.700;24.447.469.995.720.800;1,37E+06;
56;5;0.3616340000007767;36.414.610.000.065.200;22.960.991.999.752.800;36.827.060.002.906.300;12.375.940.999.845.600;2.434.605.000.416.920;2,21E+07;
56;6;0.32320299942512065;3.788.366.699.973.260;23.486.526.999.477.000;424.735.700.016.754;1.284.879.299.964.810;271.369.100.028.096;9,53E+05;
56;7;0.4146129995206138;3.727.039.400.018.830;23.097.964.000.044.100;4.307.877.999.963.230;13.732.714.999.605.300;25.663.590.004.114.600;1,15E+07;
56;8;0.38291500004561385;3.625.480.900.063.840;2.321.793.000.010.070;3.729.566.999.936.650;12.508.561.999.311.400;2.433.614.000.437.950;3,23E+07;
56;9;0.34159599999838974;3.607.852.200.002.520;2.312.922.700.002.670;4.080.489.000.443.770;12.488.886.999.562.900;2.491.840.999.937.260;6,31E+04;
56;10;0.38464699991891393;37.844.150.000.637.400;2.292.214.699.991.740;37.279.349.999.153.000;12.444.788.999.346.200;2.458.046.000.356.260;7,96E+05;
56;11;0.306820999867341;35.309.751.999.193.300;2.336.255.800.037.170;3.717.291.000.612.020;12.472.715.000.512.800;2.433.339.999.697.630;1,43E+07;
56;12;0.43392299994593486;38.114.009.000.310.000;23.171.715.999.524.100;37.172.540.005.485.600;12.439.951.000.487.700;25.383.710.008.100.000;5,62E+05;
56;13;0.3552919997673598;37.715.444.000.241.400;2.307.870.799.995.720;37.114.850.001.671.500;12.449.793.999.621.700;24.021.249.992.074.400;6,02E+05;
56;14;0.21135099996172357;3.489.265.400.003.200;2.304.908.099.995.370;36.973.950.000.174.200;12.366.357.000.246.300;2.427.816.000.817.980;2,16E+06;
56;15;0.29778699990856694;36.188.281.000.249.800;23.150.433.999.944.600;37.321.530.007.830.000;12.454.882.000.383.800;25.153.249.998.766.100;1,47E+07;
56;16;0.3959639998356579;38.860.626.999.849.000;23.600.793.000.696.200;39.160.359.992.820.300;12.691.556.999.925.500;2.428.626.999.972.030;4,86E+07;
56;17;0.350393000189797;36.389.728.000.358.400;24.047.783.000.241.900;37.805.920.001.119.300;12.841.882.999.964.500;25.006.200.003.190.300;6,29E+05;
56;18;0.29180799992900575;3.574.847.799.973.210;2.309.329.199.943.020;3.740.831.999.493.820;12.463.027.000.194.400;2.482.714.000.507.250;2,92E+06;
56;19;0.4023450001113815;3.903.307.099.972.150;23.317.510.999.731.800;37.269.439.999.363.300;12.584.623.999.828.100;2.383.754.000.220.500;9,72E+05;
56;20;0.42541299990261905;38.648.347.000.162.100;23.250.091.000.591.000;3.737.836.999.789.570;12.435.282.999.831.500;24.655.259.994.688.000;4,88E+06;
56;21;0.3760820000024978;36.118.930.999.691.600;22.972.432.999.267.700;3.705.482.999.976.080;12.374.751.999.232.100;24.261.210.000.986.400;7,54E+05;
56;22;0.38473199947475223;3.631.254.400.079.340;23.604.426.000.019.800;37.413.159.998.322.900;12.469.631.999.920.200;24.509.729.992.132.600;1,13E+06;
56;23;0.40113399973051855;36.952.735.999.875.500;2.296.410.799.954.170;36.936.989.999.958.300;12.443.419.999.726.700;24.826.339.995.343.000;6,29E+05;
56;24;0.3243510000174865;3.841.339.999.962.650;22.947.542.000.110.800;37.110.229.995.960.200;12.311.315.999.795.600;24.222.659.994.848.000;1,32E+07;
56;25;0.2848610001819907;36.621.897.000.259.100;23.065.864.999.807.600;3.713.629.999.765.540;12.408.991.000.484.000;23.649.310.005.566.800;8,21E+05;
56;26;0.3867450004690909;3.846.408.600.020.360;23.044.347.999.530.100;3.647.656.000.794.080;12.399.621.000.440.600;242.204.800.088.075;7,30E+05;
56;27;0.35781499991571764;38.208.781.999.856;23.079.440.999.936.100;3.724.789.999.978.380;12.454.235.999.939.500;24.066.549.995.040.900;7,17E+05;
56;28;0.37572800010821084;3.654.005.699.991.100;23.693.701.000.411.200;38.209.549.993.553.000;12.781.876.000.190.000;2.438.434.000.396.220;1,84E+07;
56;29;0.31441400005860487;3.687.090.099.992.920;23.949.685.999.468.700;4.254.763.000.062.660;1.353.909.499.994.180;25.187.700.002.788.900;1,39E+06;
56;30;0.29561500014096964;37.708.659.000.600.100;23.033.839.000.163.400;37.216.070.004.433.200;12.426.899.999.809.300;2.485.069.999.238.470;1,35E+07;
56;31;0.3099880004810984;363.260.630.001.605;23.322.226.999.880.500;37.124.629.998.288.500;1.239.332.299.974.190;2.379.540.000.220.000;1,41E+06;
56;32;0.3706679999595508;36.616.051.999.772.000;2.301.587.100.009.780;3.729.095.999.915.440;12.493.174.999.690.300;2.492.081.000.127.650;3,95E+06;
56;33;0.27009600034944015;3.538.888.999.992.190;23.200.587.000.246.700;37.081.329.992.361.100;12.465.662.000.067.800;24.576.780.006.100.300;6,33E+05;
56;34;0.4793449998032884;360.403.500.008.033;22.961.226.000.006.700;36.712.309.993.163.200;1.251.778.900.041.240;2.449.897.000.587.950;3,98E+06;
56;35;0.37553000038315076;38.182.458.000.846.900;22.925.732.999.283.300;36.507.209.997.580.500;12.419.858.000.612.200;2.412.806.000.393.170;9,83E+05;
56;36;0.31616399974154774;3.796.924.600.010.240;2.282.675.499.918.690;37.212.050.001.471.600;124.081.070.007.378;24.986.890.002.764.900;1,11E+07;
56;37;0.33912000071723014;3.667.795.000.001.200;23.126.736.000.449.400;37.090.309.997.438.400;12.669.042.000.197.800;2.465.537.000.716.720;8,26E+05;
56;38;0.3676960004668217;3.686.635.999.929.420;2.292.848.600.063.730;37.013.600.003.774.600;12.380.729.999.676.900;2.493.656.999.831.720;3,73E+07;
56;39;0.3224399997634464;36.474.832.999.374.400;24.624.802.000.289.400;3.790.099.999.605.440;1.280.796.300.034.120;2.414.962.999.864.650;8,02E+05;
56;40;0.3532470000209287;3.696.182.899.966.510;2.292.977.399.974.910;3.701.005.000.039.000;12.397.497.999.700.100;2.516.450.000.257.460;5,46E+05;
56;41;0.3532739992806455;3.703.061.400.028.670;23.064.185.000.293.900;3.703.082.999.891.190;12.386.704.000.164.100;24.613.370.005.681.600;5,89E+06;
56;42;0.3726839995579212;3.541.425.200.000.950;23.131.525.999.815.400;3.689.481.000.037.630;1.275.546.699.980.620;2.584.730.999.842.570;1,04E+07;
56;43;0.38669200057483977;3.691.102.099.946.870;23.124.022.000.047.200;37.420.630.005.726.700;12.466.694.999.602.600;24.392.710.001.848.100;1,17E+07;
56;44;0.4775890001837979;359.935.870.001.209;24.269.233.999.802.900;37.581.730.002.784.700;12.651.273.999.836.100;25.254.669.999.412.700;6,83E+06;
56;45;0.37121399964235025;3.942.253.100.012.740;23.007.481.000.604.400;3.734.898.999.937.280;12.422.871.000.126.100;2.478.780.000.274.120;8,48E+05;
56;46;0.39050499981385656;3.884.055.500.020.620;23.030.633.000.416.800;37.018.349.994.468.700;12.482.072.999.773.600;23.748.929.997.964.200;1,58E+06;
56;47;0.24485999983880902;354.830.590.003.985;23.233.907.000.758.300;37.672.559.992.643.000;12.636.135.000.320.700;25.313.820.005.976.500;9,22E+05;
56;48;0.3686150002977229;36.141.287.000.646.100;2.296.789.299.998.630;37.176.779.997.025.700;12.425.167.999.936.000;24.592.569.998.276.300;7,24E+05;
56;49;0.30039500052225776;3.639.887.799.999.990;22.945.220.999.645.200;3.706.251.999.574.300;12.326.985.999.607.100;23.798.900.001.565.900;9,07E+05;
56;50;0.3247699996791198;3.716.197.099.947.740;23.991.306.999.960.200;3.914.648.000.318.260;12.448.942.999.981.200;2.422.063.999.802.040;8,94E+05;
56;51;0.3505509994283784;3.637.959.099.978.610;23.028.370.999.782.000;3.724.854.000.211.050;14.274.562.000.537.100;2.791.044.999.867.150;9,14E+05;
56;52;0.34450400016794447;3.488.155.300.055.950;23.017.285.000.605.600;3.727.846.999.936.440;1.239.828.000.052.510;23.790.440.000.084.300;8,92E+05;
56;53;0.43888300024264026;3.685.377.300.007.530;23.845.391.000.577.300;37.217.179.997.242.000;12.456.550.000.024.400;24.251.080.003.523.300;1,23E+06;
56;54;0.35009799921681406;3.857.347.699.977.250;23.174.742.000.264.800;37.249.940.005.494.800;12.516.034.999.862.300;24.993.779.998.112.500;1,53E+07;
56;55;0.2949480003735516;36.781.984.999.834.000;23.518.309.999.417.300;3.731.234.999.577.280;1.246.621.900.008.900;26.991.129.998.350.500;8,18E+04;
56;56;0.3583369998523267;3.825.490.000.053.830;22.904.815.000.401.800;36.990.629.996.580.500;12.322.785.000.833.300;2.610.059.000.289.760;9,30E+05;
56;57;0.2725220001593698;3.743.390.799.991.170;23.038.033.000.375.400;3.698.225.000.334.780;12.393.996.999.890.000;2.489.289.000.550.340;1,01E+07;
56;58;0.40120700032275636;36.629.790.000.006.300;2.282.625.400.039.250;3.650.010.999.990.620;12.545.436.000.436.800;2.381.539.999.987.580;1,39E+07;
56;59;0.41032399985851953;3.787.023.299.992.140;24.525.175.000.235.300;37.328.469.998.101.300;12.487.506.000.070.400;24.277.590.000.565.300;1,70E+07;
56;60;0.3832020001937053;35.250.515.999.905.400;2.340.837.300.016.570;3.774.668.999.540.150;12.527.243.000.477.000;24.642.550.006.319.600;1,60E+07;
56;61;0.25638899933255743;3.596.933.300.013.910;24.136.625.999.744.800;3.956.317.999.836.750;12.457.521.999.749.500;23.790.750.001.353.400;1,21E+07;
56;62;0.42666499939514324;3.728.796.199.993.660;24.162.318.999.515.200;36.980.610.002.501.600;12.402.723.999.912.200;2.433.540.000.311.040;8,93E+05;
56;63;0.2983959993798635;3.575.947.399.986.030;22.890.102.000.019.300;36.884.319.997.625.400;12.506.692.000.897.600;24.809.779.997.667.600;2,02E+07;
56;64;0.39712400030111894;36.525.917.000.290.000;2.343.300.599.932.260;38.909.830.000.193.300;12.577.184.999.827.200;24.154.830.007.319.100;6,21E+05;
56;65;0.3434109994486789;362.572.789.999.831;22.902.706.999.957.400;37.328.150.001.485.400;12.431.366.999.408.000;24.938.290.007.412.400;7,34E+05;
56;66;0.3491649995339685;36.067.406.999.791.200;23.072.319.000.675.600;37.506.959.997.699.500;12.510.313.000.348.100;24.159.380.000.128.200;4,48E+06;
56;67;0.25352800003020093;3.951.573.599.988.470;2.318.362.900.041.390;37.315.439.994.927.100;12.483.631.999.202.700;23.816.719.995.011.200;8,22E+05;
56;68;0.34960300035891123;36.144.634.000.265.700;22.889.308.000.230.800;36.943.879.995.305.900;12.628.082.999.981.400;25.659.920.001.999.100;1,13E+07;
56;69;0.369096000213176;39.112.862.999.900.200;2.287.936.399.989.120;3.710.904.999.934.420;12.424.257.000.020.500;24.666.879.999.131.100;1,67E+06;
56;70;0.38280999979178887;35.684.666.000.634.000;2.305.606.599.929.880;3.787.547.000.683.840;12.583.349.999.658.800;2.394.948.000.073.780;1,99E+07;
56;71;0.309327000650228;3.690.602.599.999.690;22.953.775.000.132.700;36.739.690.003.742;12.522.672.000.159.200;2.417.813.000.647.580;3,05E+07;
56;72;0.4003289996035164;36.607.881.000.236.300;23.841.530.000.026.900;37.177.559.997.871.800;12.732.393.999.613.100;2.494.737.999.768.400;3,57E+07;
56;73;0.32733199986978434;3.877.792.799.994.490;22.802.506.000.516.500;3.705.043.999.616.460;1.242.356.600.050.690;24.412.009.997.831.700;9,24E+05;
56;74;0.4754720002893009;37.051.145.999.612.300;23.137.142.000.450.600;37.339.560.003.601.900;12.461.386.999.348.100;2.489.339.000.021.570;3,54E+07;
56;75;0.3559910001058597;3.617.955.499.976.230;2.339.536.199.997.380;3.881.652.000.018.220;12.628.874.000.256.400;2.594.397.999.928.330;1,55E+07;
56;76;0.32180900052480865;36.510.324.000.119;22.916.100.000.657.000;37.238.119.994.071.800;12.605.128.999.894.000;23.877.950.006.863.100;4,74E+07;
56;77;0.27460199999040924;3.828.424.800.030.910;23.162.965.999.290.400;36.454.459.996.093.600;12.511.357.000.221.300;2.417.170.999.251.530;6,16E+05;
56;78;0.37874499957979424;3.843.557.099.935.420;2.290.559.100.038.080;3.710.021.000.188.130;1.246.731.099.945.460;24.601.360.000.815.400;1,48E+07;
56;79;0.3567670000848011;37.768.498.999.867.000;22.868.377.000.122.500;36.973.589.994.886.400;12.460.235.000.617.100;24.293.240.003.316.800;1,98E+07;
56;80;0.4798600002686726;3.699.189.999.952.060;23.019.860.000.204.000;3.691.765.000.439.770;12.403.896.999.785.500;2.464.582.999.891.710;1,74E+07;
56;81;0.23758299994369736;3.488.619.000.017.930;2.337.309.299.946.350;372.272.700.042.231;12.407.530.999.553.200;242.676.899.961.225;7,24E+05;
56;82;0.346648000231653;3.600.951.400.039.770;23.096.155.000.530.400;3.692.602.000.228.360;12.327.872.000.241.700;24.266.419.995.910.800;1,85E+07;
56;83;0.3338149999763118;4.056.903.800.028.520;23.546.591.999.547.600;37.918.549.996.902.500;12.720.435.000.119.300;25.592.209.995.011.200;9,19E+05;
56;84;0.3246099995521945;372.773.569.997.662;2.284.639.200.024.680;36.814.429.995.501.900;12.353.498.000.265.900;24.639.339.999.339.400;1,66E+06;
56;85;0.33000900020851986;36.140.594.000.244.100;23.088.869.999.810.400;37.318.180.002.330.300;12.439.836.999.874.300;24.295.120.001.625.000;9,68E+05;
56;86;0.33845799953269307;37.732.320.000.031.900;2.298.227.999.926.890;3.631.726.000.094.200;12.488.375.999.964.700;2.429.574.999.951.000;3,84E+06;
56;87;0.32650999946781667;3.808.030.599.975.600;23.031.918.999.549.800;36.915.609.998.686.700;12.497.445.000.008.100;2.417.487.999.991.860;7,95E+05;
56;88;0.41078200047195423;3.817.966.000.042.360;23.041.727.000.418.100;37.009.810.002.928.100;12.688.678.999.438.700;30.796.189.994.362.000;1,14E+07;
56;89;0.3309240000817226;36.297.922.999.438.000;23.041.356.000.248.900;37.231.599.999.358.800;1.247.332.599.996.290;24.946.419.998.741.400;8,99E+05;
56;90;0.3078919999097707;3.557.594.099.947.890;23.142.855.000.514.800;36.536.210.000.122.000;12.548.994.999.633.500;24.145.040.006.260.300;1,57E+07;
56;91;0.3397899999981746;3.719.410.700.068.690;22.837.006.999.907.300;37.267.239.995.344.400;12.447.277.000.319.400;24.480.160.000.166.500;3,21E+07;
56;92;0.3594290001274203;3.745.037.600.037.900;2.304.783.599.993.240;37.107.240.004.843.300;12.381.006.999.930.800;2.465.804.000.166.820;7,52E+05;
56;93;0.3544929995769053;3.601.317.199.991.170;2.292.833.299.998.160;36.985.300.002.925.200;12.562.341.000.375.400;2.474.877.999.702.580;6,07E+05;
56;94;0.37967899970681174;3.942.068.400.010.610;234.249.519.999.139;3.769.007.000.300.910;124.893.450.001.764;23.878.600.004.536.500;8,79E+05;
56;95;0.34857799983001314;3.762.426.499.997.670;2.310.113.800.012.910;37.123.609.999.980.500;1.243.318.700.016.970;24.359.440.003.536.200;9,86E+05;
56;96;0.4700030003732536;3.828.494.499.975.930;2.360.521.999.980.840;37.907.639.998.593.300;13.739.726.000.494.500;248.314.200.052.846;7,31E+05;
56;97;0.33396199978596997;3.831.254.699.980.490;231.130.709.998.979;372.931.600.031.734;12.509.797.000.348.000;24.429.109.998.891.300;5,59E+05;
56;98;0.25165799979731673;39.509.225.000.074.300;22.993.833.000.327.800;37.238.099.994.283.400;12.459.043.000.490.000;2.484.437.000.020.980;7,29E+05;
56;99;0.33560100018803496;4.009.073.199.995.320;23.115.599.000.448.100;4.059.554.999.912.500;13.703.373.000.680.500;252.666.100.004.717;4,38E+06;
56;100;0.39193300017359434;3.605.511.100.067.810;22.909.947.000.698.500;36.885.760.000.586.700;12.428.506.000.105.600;24.447.380.001.220.100;1,28E+07;
56;101;0.4184380004517152;38.151.844.000.822.100;22.999.979.999.440.200;37.172.299.998.928.700;12.676.297.000.325.500;2.513.808.000.003.330;3,50E+06;
56;102;0.34970100023201667;3.781.164.199.972.400;2.301.252.800.043.580;370.562.200.077.984;12.406.630.999.976.100;24.495.170.000.591.300;1,12E+07;
56;103;0.3980669998782105;3.636.112.799.995.310;22.921.494.000.001.900;3.696.198.999.932.670;12.352.773.000.202.400;2.416.862.999.780.270;2,21E+07;
56;104;0.32355100029235473;36.962.056.000.447.700;22.971.364.999.648.300;3.697.596.000.165.500;12.339.236.000.116.200;2.470.401.999.744.350;7,41E+04;
56;105;0.3895979998560506;37.175.006.000.325.000;2.362.825.799.991.690;37.047.249.998.067.800;12.454.556.999.728.000;2.498.643.000.762.960;2,58E+07;
56;106;0.3157999999530148;3.653.206.400.031.190;22.851.609.999.634.000;36.961.850.000.807.300;1.234.520.700.018.030;24.308.109.996.127.300;1,01E+06;
56;107;0.39463400025852025;3.779.358.500.014.490;2.284.023.799.984.420;3.716.035.999.786.980;12.439.137.999.535.800;24.955.159.997.261.900;1,60E+07;
56;108;0.35259400010545505;4.054.599.000.028.240;2.302.659.999.986.640;37.066.969.998.704.700;12.391.764.000.312.800;24.688.049.998.076.100;4,07E+06;
56;109;0.33950499982893234;3.593.715.700.026.220;23.115.738.999.877.000;36.438.070.001.167.900;12.471.497.000.660.700;2.387.635.000.559.380;8,79E+05;
56;110;0.3515369999149698;3.695.186.300.046.770;23.689.212.999.670.400;40.190.270.001.403.400;12.742.222.000.269.900;24.291.440.004.162.700;1,25E+07;
56;111;0.3881740003635059;36.368.774.000.038.600;23.139.764.999.541.500;378.035.700.032.342;12.464.524.999.813.800;2.503.113.999.409.830;8,11E+05;
56;112;0.34538900035840925;38.706.030.999.492.200;2.309.239.999.976.850;3.732.312.000.465.750;12.752.280.999.848.100;2.486.280.999.619.330;2,09E+07;
56;113;0.28857400047854753;36.689.466.999.632.700;2.345.487.500.042.500;37.683.560.003.642.900;12.504.832.000.558.900;2.493.957.999.831.760;1,04E+07;
56;114;0.3534010002113064;3.847.347.000.009.900;23.008.225.000.012.300;3.683.669.999.190.890;12.367.786.000.140.700;2.463.288.999.933.860;6,30E+04;
56;115;0.4553380003926577;3.617.584.500.079.820;2.289.486.100.016.800;36.576.490.001.607.400;12.403.292.999.806.500;23.793.399.996.066;1,78E+05;
56;116;0.34616700031619985;3.752.720.299.962.670;23.299.686.000.427.700;37.534.299.999.606.400;12.565.744.000.312.400;2.518.899.999.813.580;8,80E+05;
56;117;0.35905699951399583;36.947.673.999.748.000;24.304.417.000.166.700;3.810.043.000.157.740;12.729.097.999.908.800;24.788.689.997.876.600;4,94E+05;
56;118;0.35937299981014803;3.899.221.099.982.240;23.082.476.999.661.500;3.731.468.000.296.440;12.511.535.000.157.800;23.897.159.999.251.000;1,09E+06;
56;119;0.42764000045281136;38.036.947.999.898.900;23.024.133.000.035.300;37.138.529.996.809.600;12.482.547.999.752.500;2.434.467.999.592.010;5,90E+05;
56;120;0.2780800004984485;35.721.323.999.496.200;2.310.638.799.917.790;3.723.394.000.189.720;1.243.997.199.981.090;24.224.479.993.790.700;1,40E+07;
56;121;0.35009000021091197;3.642.097.699.957.950;24.287.440.000.080.000;3.889.926.000.738.340;12.521.358.000.412.800;23.962.309.996.932.100;9,31E+05;
56;122;0.30922699988877866;3.650.111.000.024.480;23.004.616.999.969.500;3.732.735.999.619.760;12.440.958.000.297.500;24.892.689.998.523.500;7,03E+05;
56;123;0.34830499953386607;3.872.251.899.974.790;22.788.530.999.605.400;36.898.919.997.838.600;1.240.193.299.963.720;2.427.342.999.908.430;5,89E+05;
56;124;0.32416900012322003;368.134.509.999.436;2.347.987.099.983.580;37.353.500.001.700.000;12.449.736.999.769.800;245.485.999.948.869;1,56E+07;
56;125;0.3790379996644333;3.516.410.799.966.250;2.381.027.399.951.560;3.730.403.000.190.560;12.446.030.999.853.900;2.431.779.999.824.350;7,04E+05;
56;126;0.4030359996249899;3.625.362.499.951.730;2.298.983.400.032.730;3.691.189.999.699.410;12.434.332.000.339.000;24.786.499.998.299.400;1,25E+06;
56;127;0.4081679999217158;3.642.335.099.993.940;23.055.943.000.144.900;37.686.499.999.836.000;1.245.168.500.008.730;23.900.070.000.308.900;5,84E+05;
56;128;0.40781600000627805;3.632.765.000.020.290;2.292.558.099.998.130;36.913.120.002.282.000;12.474.733.999.624.700;24.967.339.995.782.800;4,77E+06;
56;129;0.42102400038857013;3.715.504.899.992.080;22.923.863.999.494.600;37.018.559.996.795.300;12.439.022.999.387.800;2.487.559.999.281.070;7,24E+06;
56;130;0.33087599967984715;37.020.405.000.475.800;2.324.130.899.978.620;3.745.138.999.875.050;124.719.349.996.667;2.386.025.999.840.050;6,53E+06;
56;131;0.2987240004586056;37.614.332.999.510.200;2.331.809.399.947.810;3.739.929.000.403.200;12.467.417.999.687.300;24.323.659.999.936.300;1,34E+07;
56;132;0.2606169991850038;4.003.038.199.971.340;23.640.906.000.764.500;3.711.033.000.399.760;12.418.606.999.744.900;2.531.704.999.455.540;2,40E+06;
56;133;0.2654959998835693;372.640.039.995.531;23.064.695.999.892.100;37.114.629.994.903.200;12.452.642.999.960.500;2.450.500.999.657.370;8,27E+05;
56;134;0.3938119998565526;3.716.359.800.000.640;2.347.256.600.023.680;3.836.509.000.393.560;12.505.317.000.432.100;24.920.149.999.161.300;5,05E+06;
56;135;0.35475599997880636;397.895.010.000.866;23.190.398.000.224.300;37.288.760.004.230.400;12.453.313.999.685.600;25.018.430.005.729.800;2,06E+06;
56;136;0.3576929993869271;360.527.920.001.914;2.296.388.700.051.460;37.182.340.001.891.100;12.407.066.000.378.100;24.238.229.998.445.600;6,13E+05;
56;137;0.3453660001468961;36.552.389.999.997.100;23.050.237.000.461.400;368.494.299.982.558;12.493.602.000.176.900;24.653.609.998.495.000;1,00E+07;
56;138;0.39278800068132114;3.787.493.300.023.920;23.049.105.999.234.500;3.637.354.999.227.680;12.527.976.000.455.900;2.428.984.000.289.340;2,61E+06;
56;139;0.30712800071341917;3.667.578.200.020.210;23.450.866.000.530.300;3.722.935.000.041.610;12.463.850.999.665.700;2.458.332.999.594.850;8,84E+05;
56;140;0.33476799944764934;392.005.710.000.376;22.808.617.999.544.300;373.356.500.040.245;12.462.529.000.003.900;2.504.370.000.679.040;1,30E+07;
56;141;0.3423239995754557;3.892.863.100.008.980;2.296.105.200.002.780;3.720.513.999.724.060;12.468.208.999.962.300;2.525.080.999.475.900;7,23E+05;
56;142;0.35239299995737383;3.703.106.500.051.940;22.961.814.999.689.500;3.742.439.000.234.290;12.419.979.000.696.900;2.437.802.999.338.600;1,58E+07;
56;143;0.4063679998580483;3.688.839.400.001.590;2.345.336.500.002.300;37.865.169.997.530.700;12.523.202.000.011.200;25.290.859.994.129.200;3,31E+07;
56;144;0.34566299927973887;3.844.748.299.979.980;2.309.275.199.968.390;37.342.039.995.564.800;1.248.081.399.990.040;25.278.919.993.070.300;8,06E+05;
56;145;0.37436699949466856;377.350.889.993.977;2.307.452.400.054.890;37.004.400.001.023.800;12.377.428.000.036.100;244.023.599.952.925;8,17E+05;
56;146;0.3783150004892377;37.691.133.999.942.300;23.327.914.999.754.200;3.730.632.000.042.530;124.746.880.001.112;24.830.100.001.054.200;7,54E+05;
56;147;0.3591290005715564;377.937.209.996.162;23.068.958.999.829.100;3.810.088.000.136.600;12.842.511.000.599.100;25.369.899.994.984.700;7,15E+05;
56;148;0.3812949998973636;3.692.840.999.974.570;22.987.909.999.756.000;37.231.859.996.609.200;12.540.574.000.013.200;29.059.240.005.153.600;1,20E+07;
56;149;0.2523099992686184;4.082.163.299.972.300;23.129.907.000.111.400;3.710.399.000.738.100;12.560.152.999.867.500;24.901.549.995.774.900;9,73E+05;
56;150;0.31263100026990287;3.620.415.400.018.820;23.401.567.000.291.800;37.638.249.996.234.600;12.667.117.000.091.800;25.450.250.004.723.700;1,15E+07;
56;151;0.36113399983150885;3.896.552.799.960.770;2.314.091.400.057.800;37.690.860.008.297.000;1.243.130.199.964.070;24.605.570.006.315.200;2,70E+07;
56;152;0.3523940004015458;374.554.910.004.008;2.322.185.899.993.200;38.068.900.003.054.200;1.282.619.599.987.810;2.490.140.999.725.550;7,19E+05;
56;153;0.3553319993443438;3.435.093.999.996.750;23.601.375.999.533.000;38.326.320.000.123.800;13.125.699.000.738.600;2.530.277.999.539.970;5,69E+05;
56;154;0.3328100001454004;38.926.954.999.624.200;2.304.333.600.022.800;37.300.450.003.385.700;12.474.049.999.582.300;2.483.778.000.168.960;1,55E+07;
56;155;0.47594900024705566;3.596.858.299.988.520;2.313.590.599.987.940;3.703.354.000.208.490;1.240.956.399.942.660;24.226.199.993.790.900;1,69E+07;
56;156;0.3358509993631742;3.870.462.599.934.390;23.080.429.000.401.600;3.722.995.999.851.260;12.385.349.000.396.600;2.420.728.999.823.040;5,91E+05;
56;157;0.41860499914037064;360.494.460.001.064;2.313.582.500.028.130;3.743.096.000.107.470;12.474.529.999.963.100;24.230.619.992.522.400;3,06E+07;
56;158;0.3598889998102095;3.947.877.900.009.180;22.918.560.999.642.000;3.623.808.000.156.710;12.617.852.999.937.800;24.359.139.997.613.900;1,21E+07;
56;159;0.41052500000660075;3.678.338.400.004.570;2.277.619.800.042.880;36.882.220.001.643.800;13.259.115.999.971.900;25.394.770.000.275.400;2,59E+07;
56;160;0.3843549993689521;36.712.103.000.354.500;2.301.552.700.009.770;3.746.758.000.488.620;12.995.505.999.242.500;24.908.980.003.601.700;1,41E+07;
56;161;0.34384900027362164;362.240.100.002.964;22.994.422.000.010.600;3.740.354.000.001.380;12.441.237.000.530.200;2.513.974.999.601.480;8,60E+05;
56;162;0.34003600012511015;382.900.670.001.618;2.320.757.899.997.260;37.006.250.004.196.700;12.478.870.000.450.100;25.044.920.002.983.400;8,39E+05;
56;163;0.43334700058039743;3.643.789.800.025.840;2.281.893.800.045.500;36.390.420.000.316.200;12.763.847.000.314.800;24.297.689.997.183.600;6,37E+05;
56;164;0.3490170001896331;37.555.311.999.312.800;2.298.524.600.064.410;37.245.949.997.668.500;1.290.867.299.940.140;24.755.409.995.123.000;9,23E+05;
56;165;0.3317040000183624;3.806.494.800.028.300;22.967.288.000.472.700;3.711.831.999.680.720;12.427.307.000.507.400;2.524.611.999.433.540;1,34E+07;
56;166;0.4144240001551225;3.816.620.099.951.250;22.801.867.000.453.000;3.687.489.000.185.450;12.337.805.999.777.600;24.189.969.999.497.400;6,29E+05;
56;167;0.28721499984385446;364.049.090.003.391;23.081.249.999.449.900;36.979.199.994.675.500;12.346.157.000.138.100;244.098.999.974.085;5,94E+05;
56;168;0.28705699969577836;3.653.569.700.054.500;22.978.199.000.135.600;37.236.500.002.109.000;12.516.836.000.031.600;2.425.372.999.823.590;5,48E+05;
56;169;0.3529410005285172;3.690.684.999.946.820;22.883.652.999.553.300;37.215.590.000.414.500;12.426.688.000.232.300;2.432.651.999.697.550;5,15E+05;
56;170;0.36017399997945176;3.657.636.100.069.790;22.897.558.999.829.900;38.119.040.000.310.600;13.041.883.999.903.800;24.466.200.002.279.900;7,34E+05;
56;171;0.2943029994639801;36.795.028.000.597.000;22.937.216.000.173.000;37.460.009.998.540.000;12.468.880.000.596.900;2.451.745.000.144.000;7,10E+05;
56;172;0.2802460003294982;36.644.745.999.183.200;2.288.243.600.014.530;3.693.288.999.784.270;12.367.776.000.246.500;2.431.473.999.422.450;5,73E+05;
56;173;0.2915539998866734;37.324.484.000.237.100;22.940.468.000.342.600;3.645.626.999.968.950;1.246.425.099.998.300;2.469.562.000.442.230;4,56E+06;
56;174;0.4051489995617885;37.080.551.000.144.600;22.903.408.000.274.700;36.906.860.004.819.400;12.766.759.999.976.700;25.126.150.003.416.100;2,53E+07;
56;175;0.3163290002703434;36.579.766.000.613.700;29.793.572.000.016.800;5.861.484.999.513.770;17.590.565.000.318.700;2.999.670.999.997.760;5,81E+05;
